SessionID,ElapsedTime,Node,CellID,Level,Qual,SNR,CQI,SecondCell_RSRP,SecondCell_SNR,NRxLev1,NQual1,Speed,DL_bitrate,UL_bitrate,BANDWIDTH,Latitude,Longitude
19,14200,4,3,-63.22,-19.5,19.2669,11,-64.9695,5.14095,-64.9695,-19.5,15,0,0,20,3.08027,101.613
1,14200,4,3,-64.6848,-19.5,5.55957,5,-44.3722,51.5827,-44.3722,-19.5,1.2,0,0,20,3.07828,101.609
8,14200,5,4,-62.3524,-19.5,20.9203,12,-53.5905,24.2089,-53.5905,-19.5,1.6,0,0,20,3.07911,101.609
10,14200,5,4,-65.3998,-19.5,4.35747,4,-46.5535,49.4017,-46.5535,-19.5,4,0,0,20,3.08116,101.607
17,14200,5,4,-64.2775,-19.5,6.24401,5,-50.2641,43.9463,-50.2641,-19.5,3,0,0,20,3.07896,101.612
20,14200,6,5,-63.7781,-19.5,7.08465,5,-69.0731,-1.81541,-69.0731,-19.5,30.3256,0,0,20,3.08296,101.607
9,14200,6,5,-51.688,-19.5,41.2324,15,-66.338,2.78077,-66.338,-19.5,3.5,0,0,20,3.08133,101.607
6,14200,6,5,-62.3402,-19.5,9.50082,7,-53.7235,23.9854,-53.7235,-19.5,1.3,0,0,20,3.07908,101.608
11,14200,7,6,-23.0392,-19.5,72.9175,15,-65.2348,4.63516,-65.2348,-19.5,1.4,0,0,20,3.07849,101.606
12,14200,7,6,-53.2829,-19.5,24.7257,13,-64.0723,6.58918,-64.0723,-19.5,2,0,0,20,3.07783,101.606
2,14200,7,6,-64.6294,-19.5,5.65298,5,-41.6413,54.3131,-41.6413,-19.5,1.5,0,102254,20,3.07842,101.609
16,14200,8,7,-64.9269,-19.5,5.15077,5,-59.0247,15.0749,-59.0247,-19.5,25,0,0,20,3.07487,101.61
4,14200,8,7,-64.1866,-19.5,6.39719,5,-53.3892,24.5474,-53.3892,-19.5,1,0,0,20,3.07845,101.608
5,14200,8,7,-67.1882,-19.5,1.35174,3,-55.9619,20.2228,-55.9619,-19.5,2,0,0,20,3.07852,101.61
7,14200,9,8,-62.6538,-19.5,8.9736,6,-53.7612,23.9217,-53.7612,-19.5,1.7,0,0,20,3.07802,101.609
14,14200,9,8,-63.1792,-19.5,8.09152,6,-63.6208,7.35018,-63.6208,-19.5,20,0,0,20,3.07443,101.609
7,14287,9,8,-62.6538,-19.5,8.97889,6,-53.7612,23.9217,-53.7612,-19.5,1.7,0,0,20,3.07802,101.609
14,14287,9,8,-63.1792,-19.5,8.03745,6,-63.6208,7.24572,-63.6208,-19.5,20,0,5852.62,20,3.07441,101.609
16,14287,8,7,-64.9269,-19.5,5.26041,5,-59.0247,15.032,-59.0247,-19.5,25,0,5852.62,20,3.07487,101.61
4,14287,8,7,-64.1866,-19.5,17.4282,10,-53.3892,37.9749,-53.3892,-19.5,1,0,73157.8,20,3.07845,101.608
5,14287,8,7,-67.1882,-19.5,1.34483,3,-55.9619,20.2111,-55.9619,-19.5,2,0,0,20,3.07852,101.61
11,14287,7,6,-23.0392,-19.5,72.8245,15,-65.2348,4.63963,-65.2348,-19.5,1.4,0,0,20,3.07849,101.606
12,14287,7,6,-53.2829,-19.5,24.7272,13,-64.0723,17.6551,-64.0723,-19.5,2,0,117052,20,3.07783,101.606
2,14287,7,6,-64.6294,-19.5,16.5792,10,-41.6413,54.3543,-41.6413,-19.5,1.5,0,58526.2,20,3.07843,101.609
20,14287,6,5,-63.7781,-19.5,7.03542,5,-69.0731,-1.89011,-69.0731,-19.5,30.3256,0,5852.62,20,3.08296,101.607
9,14287,6,5,-51.688,-19.5,27.4649,15,-66.338,3.84775,-66.338,-19.5,3.5,0,0,20,3.08132,101.607
6,14287,6,5,-62.3402,-19.5,9.50627,7,-53.7235,37.3379,-53.7235,-19.5,1.3,0,43894.7,20,3.07908,101.608
8,14287,5,4,-62.3524,-19.5,9.48322,7,-53.5905,24.2031,-53.5905,-19.5,1.6,0,73157.8,20,3.07911,101.609
10,14287,5,4,-65.3998,-19.5,4.37495,4,-46.5535,49.3978,-46.5535,-19.5,4,0,43894.7,20,3.08116,101.607
17,14287,5,4,-64.2775,-19.5,6.25884,5,-50.2641,29.7792,-50.2641,-19.5,3,0,0,20,3.07897,101.612
18,14287,4,3,-52.3226,-19.5,40.0253,15,-63.2095,19.0526,-63.2095,-19.5,1.5,0,5852.62,20,3.07883,101.611
19,14287,4,3,-63.22,-19.5,8.07135,6,-64.9695,15.8943,-64.9695,-19.5,15,0,0,20,3.08026,101.613
1,14287,4,3,-64.6848,-19.5,5.56295,5,-44.3722,51.5914,-44.3722,-19.5,1.2,0,0,20,3.07828,101.609
15,14287,3,2,-62.7266,-19.5,8.8751,6,-55.0982,21.6577,-55.0982,-19.5,4.5,0,0,20,3.07994,101.607
13,14287,3,2,-56.637,-19.5,19.1492,11,-60.8907,23.6469,-60.8907,-19.5,12,0,0,20,3.07753,101.608
3,14287,3,2,-51.9058,-19.5,27.0674,15,-62.9471,8.47171,-62.9471,-19.5,1.8,0,0,20,3.07791,101.609
15,14300,3,2,-62.7102,-19.5,8.87819,6,-55.1096,21.6556,-55.1096,-19.5,4.5,0,0,20,3.07994,101.607
13,14300,3,2,-56.5947,-19.5,19.1572,11,-60.9258,23.6394,-60.9258,-19.5,12,0,0,20,3.07753,101.608
3,14300,3,2,-51.8873,-19.5,27.0709,15,-62.9533,8.47054,-62.9533,-19.5,1.8,0,0,20,3.07791,101.609
18,14300,4,3,-52.3224,-19.5,40.0253,15,-63.2129,19.0534,-63.2129,-19.5,1.5,0,0,20,3.07883,101.611
19,14300,4,3,-63.186,-19.5,8.07774,6,-64.9946,15.8889,-64.9946,-19.5,15,0,0,20,3.08025,101.613
1,14300,4,3,-64.6826,-19.5,5.56338,5,-44.3623,51.5925,-44.3623,-19.5,1.2,0,0,20,3.07828,101.609
8,14300,5,4,-62.3504,-19.5,9.4836,7,-53.5944,24.2023,-53.5944,-19.5,1.6,0,0,20,3.07911,101.609
10,14300,5,4,-65.388,-19.5,4.37718,4,-46.558,49.3972,-46.558,-19.5,4,0,0,20,3.08116,101.607
17,14300,5,4,-64.2675,-19.5,6.26073,5,-50.2786,29.7764,-50.2786,-19.5,3,0,0,20,3.07897,101.612
20,14300,6,5,-63.8115,-19.5,7.02905,5,-69.1236,-1.89961,-69.1236,-19.5,30.3256,0,0,20,3.08296,101.607
9,14300,6,5,-51.6479,-19.5,27.4724,15,-66.3371,3.84891,-66.3371,-19.5,3.5,0,0,20,3.08132,101.607
6,14300,6,5,-62.3365,-19.5,9.50696,7,-53.7348,37.3355,-53.7348,-19.5,1.3,0,0,20,3.07908,101.608
11,14300,7,6,-23.1462,-19.5,72.8117,15,-65.2317,4.6402,-65.2317,-19.5,1.4,0,0,20,3.07849,101.606
12,14300,7,6,-53.2819,-19.5,24.7273,13,-64.0659,17.6564,-64.0659,-19.5,2,0,0,20,3.07783,101.606
2,14300,7,6,-64.6319,-19.5,16.5786,10,-41.5944,54.3596,-41.5944,-19.5,1.5,0,102254,20,3.07843,101.609
16,14300,8,7,-64.8527,-19.5,5.27441,5,-59.0538,15.0264,-59.0538,-19.5,25,0,0,20,3.07487,101.61
4,14300,8,7,-64.1857,-19.5,17.4284,10,-53.4004,37.9725,-53.4004,-19.5,1,0,0,20,3.07845,101.608
5,14300,8,7,-67.1929,-19.5,1.34395,3,-55.9697,20.2096,-55.9697,-19.5,2,0,0,20,3.07852,101.61
7,14300,9,8,-62.6502,-19.5,8.97956,6,-53.7612,23.9217,-53.7612,-19.5,1.7,0,0,20,3.07802,101.609
14,14300,9,8,-63.2158,-19.5,8.03053,6,-63.6914,7.23247,-63.6914,-19.5,20,0,0,20,3.07441,101.609
7,14387,9,8,-62.6502,-19.5,8.98485,6,-53.7612,37.2846,-53.7612,-19.5,1.7,0,0,20,3.07802,101.609
14,14387,9,8,-63.2158,-19.5,7.97595,6,-63.6914,7.12876,-63.6914,-19.5,20,0,5852.62,20,3.0744,101.609
16,14387,8,7,-64.8527,-19.5,5.38482,5,-59.0538,14.9802,-59.0538,-19.5,25,0,5852.62,20,3.07488,101.61
4,14387,8,7,-64.1857,-19.5,6.39987,5,-53.4004,24.5122,-53.4004,-19.5,1,0,73157.8,20,3.07845,101.608
5,14387,8,7,-67.1929,-19.5,1.33703,3,-55.9697,20.198,-55.9697,-19.5,2,0,0,20,3.07852,101.61
11,14387,7,6,-23.1462,-19.5,72.7033,15,-65.2317,4.64468,-65.2317,-19.5,1.4,0,0,20,3.07849,101.606
12,14387,7,6,-53.2819,-19.5,24.7287,13,-64.0659,6.60932,-64.0659,-19.5,2,0,43894.7,20,3.07783,101.606
2,14387,7,6,-64.6319,-19.5,5.64482,5,-41.5944,54.4009,-41.5944,-19.5,1.5,0,73157.8,20,3.07843,101.609
20,14387,6,5,-63.8115,-19.5,6.97828,5,-69.1236,7.94093,-69.1236,-19.5,30.3256,0,5852.62,20,3.08296,101.607
9,14387,6,5,-51.6479,-19.5,41.3754,15,-66.3371,2.7834,-66.3371,-19.5,3.5,0,0,20,3.08132,101.607
6,14387,6,5,-62.3365,-19.5,9.51241,7,-53.7348,37.3166,-53.7348,-19.5,1.3,0,0,20,3.07908,101.608
8,14387,5,4,-62.3504,-19.5,9.48656,7,-53.5944,37.596,-53.5944,-19.5,1.6,0,73157.8,20,3.07911,101.609
10,14387,5,4,-65.388,-19.5,15.1577,9,-46.558,36.0222,-46.558,-19.5,4,0,87789.3,20,3.08116,101.607
17,14387,5,4,-64.2675,-19.5,6.27558,5,-50.2786,43.8942,-50.2786,-19.5,3,0,0,20,3.07897,101.612
18,14387,4,3,-52.3224,-19.5,40.0256,15,-63.2129,8.02889,-63.2129,-19.5,1.5,0,5852.62,20,3.07883,101.611
19,14387,4,3,-63.186,-19.5,8.12789,6,-64.9946,5.00271,-64.9946,-19.5,15,0,0,20,3.08024,101.613
1,14387,4,3,-64.6826,-19.5,5.56676,5,-44.3623,39.7349,-44.3623,-19.5,1.2,0,0,20,3.07829,101.609
15,14387,3,2,-62.7102,-19.5,8.90247,6,-55.1096,21.6384,-55.1096,-19.5,4.5,0,0,20,3.07994,101.607
13,14387,3,2,-56.5947,-19.5,19.219,11,-60.9258,23.5803,-60.9258,-19.5,12,0,0,20,3.07753,101.608
3,14387,3,2,-51.8873,-19.5,27.0982,15,-62.9533,8.4614,-62.9533,-19.5,1.8,0,0,20,3.07791,101.609
15,14400,3,2,-62.6938,-19.5,8.906,6,-55.1213,21.6359,-55.1213,-19.5,4.5,0,0,20,3.07994,101.607
13,14400,3,2,-56.5529,-19.5,19.2279,11,-60.9611,23.5717,-60.9611,-19.5,12,0,0,20,3.07753,101.608
3,14400,3,2,-51.8689,-19.5,27.1022,15,-62.9595,8.46007,-62.9595,-19.5,1.8,0,0,20,3.07791,101.609
18,14400,4,3,-52.3222,-19.5,40.0256,15,-63.2164,8.02815,-63.2164,-19.5,1.5,0,0,20,3.07883,101.611
19,14400,4,3,-63.1521,-19.5,8.13517,6,-65.0198,4.99728,-65.0198,-19.5,15,0,0,20,3.08024,101.613
1,14400,4,3,-64.6803,-19.5,5.56726,5,-44.3526,39.7369,-44.3526,-19.5,1.2,0,0,20,3.07829,101.609
8,14400,5,4,-62.3484,-19.5,9.48699,7,-53.5983,37.595,-53.5983,-19.5,1.6,0,0,20,3.07911,101.609
10,14400,5,4,-65.3762,-19.5,15.1605,9,-46.5635,36.021,-46.5635,-19.5,4,0,0,20,3.08116,101.607
17,14400,5,4,-64.2575,-19.5,6.27774,5,-50.2933,43.8906,-50.2933,-19.5,3,0,0,20,3.07897,101.612
20,14400,6,5,-63.8459,-19.5,6.97079,5,-69.1739,7.92868,-69.1739,-19.5,30.3256,0,0,20,3.08296,101.607
9,14400,6,5,-51.6078,-19.5,41.3852,15,-66.3363,2.78358,-66.3363,-19.5,3.5,0,0,20,3.08132,101.607
6,14400,6,5,-62.3328,-19.5,9.5132,7,-53.7461,37.3138,-53.7461,-19.5,1.3,0,613523,20,3.07908,101.608
11,14400,7,6,-23.2707,-19.5,72.6865,15,-65.2287,4.64533,-65.2287,-19.5,1.4,0,0,20,3.07849,101.606
12,14400,7,6,-53.281,-19.5,24.7289,13,-64.0595,6.6107,-64.0595,-19.5,2,0,0,20,3.07783,101.606
2,14400,7,6,-64.6345,-19.5,5.64427,5,-41.5475,54.4069,-41.5475,-19.5,1.5,0,0,20,3.07843,101.609
16,14400,8,7,-64.7781,-19.5,5.40093,5,-59.0852,14.9732,-59.0852,-19.5,25,0,0,20,3.07488,101.61
4,14400,8,7,-64.1849,-19.5,6.40005,5,-53.4116,24.5098,-53.4116,-19.5,1,0,0,20,3.07845,101.608
5,14400,8,7,-67.1975,-19.5,1.33603,3,-55.9776,20.1963,-55.9776,-19.5,2,0,0,20,3.07852,101.61
7,14400,9,8,-62.6467,-19.5,8.98562,6,-53.7613,37.2845,-53.7613,-19.5,1.7,0,0,20,3.07802,101.609
14,14400,9,8,-63.2527,-19.5,7.96797,6,-63.7614,7.11373,-63.7614,-19.5,20,0,0,20,3.07439,101.609
7,14487,9,8,-62.6467,-19.5,8.9909,6,-53.7613,23.9216,-53.7613,-19.5,1.7,0,0,20,3.07802,101.609
14,14487,9,8,-63.2527,-19.5,7.91289,6,-63.7614,7.01076,-63.7614,-19.5,20,0,5852.62,20,3.07438,101.609
16,14487,8,7,-64.7781,-19.5,5.51211,5,-59.0852,14.9236,-59.0852,-19.5,25,0,5852.62,20,3.07488,101.61
4,14487,8,7,-64.1849,-19.5,6.40131,5,-53.4116,37.9323,-53.4116,-19.5,1,0,73157.8,20,3.07845,101.608
5,14487,8,7,-67.1975,-19.5,1.33837,3,-55.9776,20.1996,-55.9776,-19.5,2,0,0,20,3.07852,101.61
11,14487,7,6,-23.2707,-19.5,72.5637,15,-65.2287,4.6498,-65.2287,-19.5,1.4,0,0,20,3.07849,101.606
12,14487,7,6,-53.281,-19.5,24.7301,13,-64.0595,17.6795,-64.0595,-19.5,2,0,73157.8,20,3.07783,101.606
2,14487,7,6,-64.6345,-19.5,5.64043,5,-41.5475,54.4483,-41.5475,-19.5,1.5,0,73157.8,20,3.07843,101.609
20,14487,6,5,-63.8459,-19.5,6.9185,5,-69.1739,-2.05914,-69.1739,-19.5,30.3256,0,5852.62,20,3.08296,101.607
9,14487,6,5,-51.6078,-19.5,27.6,15,-66.3363,2.7848,-66.3363,-19.5,3.5,0,0,20,3.08132,101.607
6,14487,6,5,-62.3328,-19.5,9.51865,7,-53.7461,37.2949,-53.7461,-19.5,1.3,0,73157.8,20,3.07908,101.608
8,14487,5,4,-62.3484,-19.5,9.48995,7,-53.5983,24.1897,-53.5983,-19.5,1.6,0,73157.8,20,3.07911,101.609
10,14487,5,4,-65.3762,-19.5,4.41475,4,-46.5635,49.3861,-46.5635,-19.5,4,0,73157.8,20,3.08116,101.607
17,14487,5,4,-64.2575,-19.5,6.2926,5,-50.2933,43.8656,-50.2933,-19.5,3,0,0,20,3.07897,101.612
18,14487,4,3,-52.3222,-19.5,26.3409,15,-63.2164,8.02308,-63.2164,-19.5,1.5,0,0,20,3.07883,101.611
19,14487,4,3,-63.1521,-19.5,8.18514,6,-65.0198,4.95984,-65.0198,-19.5,15,0,0,20,3.08023,101.613
1,14487,4,3,-64.6803,-19.5,5.57064,5,-44.3526,51.6108,-44.3526,-19.5,1.2,0,0,20,3.07829,101.609
15,14487,3,2,-62.6938,-19.5,8.93031,6,-55.1213,21.6185,-55.1213,-19.5,4.5,0,0,20,3.07994,101.607
13,14487,3,2,-56.5529,-19.5,19.2888,11,-60.9611,16.6936,-60.9611,-19.5,12,0,0,20,3.07753,101.608
3,14487,3,2,-51.8689,-19.5,40.9195,15,-62.9595,8.45092,-62.9595,-19.5,1.8,0,0,20,3.07791,101.609
15,14500,3,2,-62.6774,-19.5,8.9334,6,-55.133,21.6163,-55.133,-19.5,4.5,0,0,20,3.07994,101.607
13,14500,3,2,-56.5118,-19.5,19.2965,11,-60.9965,16.686,-60.9965,-19.5,12,0,0,20,3.07753,101.608
3,14500,3,2,-51.8504,-19.5,40.9234,15,-62.9657,8.44976,-62.9657,-19.5,1.8,0,0,20,3.07791,101.609
18,14500,4,3,-52.3221,-19.5,26.3409,15,-63.2198,8.02243,-63.2198,-19.5,1.5,0,40901.6,20,3.07882,101.611
19,14500,4,3,-63.1183,-19.5,8.19149,6,-65.0451,4.95506,-65.0451,-19.5,15,0,0,20,3.08023,101.613
1,14500,4,3,-64.678,-19.5,5.57107,5,-44.3429,51.6119,-44.3429,-19.5,1.2,0,0,20,3.07829,101.609
8,14500,5,4,-62.3464,-19.5,9.49033,7,-53.6023,24.189,-53.6023,-19.5,1.6,0,0,20,3.07911,101.609
10,14500,5,4,-65.3643,-19.5,4.41698,4,-46.5699,49.3853,-46.5699,-19.5,4,0,0,20,3.08116,101.607
17,14500,5,4,-64.2474,-19.5,6.29449,5,-50.3082,43.8624,-50.3082,-19.5,3,0,0,20,3.07897,101.612
20,14500,6,5,-63.8813,-19.5,6.91175,5,-69.2241,-2.06858,-69.2241,-19.5,30.3256,0,0,20,3.08296,101.607
9,14500,6,5,-51.5675,-19.5,27.6076,15,-66.3355,2.78495,-66.3355,-19.5,3.5,0,0,20,3.08132,101.607
6,14500,6,5,-62.3291,-19.5,9.51935,7,-53.7573,37.2925,-53.7573,-19.5,1.3,0,0,20,3.07908,101.608
11,14500,7,6,-23.4114,-19.5,72.5472,15,-65.2257,4.65037,-65.2257,-19.5,1.4,0,0,20,3.07849,101.606
12,14500,7,6,-53.2802,-19.5,24.7303,13,-64.0531,17.6808,-64.0531,-19.5,2,0,0,20,3.07783,101.606
2,14500,7,6,-64.6371,-19.5,5.63994,5,-41.5004,54.4535,-41.5004,-19.5,1.5,0,0,20,3.07843,101.609
16,14500,8,7,-64.7029,-19.5,5.52631,5,-59.1189,14.9171,-59.1189,-19.5,25,0,0,20,3.07488,101.61
4,14500,8,7,-64.184,-19.5,6.40147,5,-53.4227,37.9299,-53.4227,-19.5,1,0,0,20,3.07845,101.608
5,14500,8,7,-67.1955,-19.5,1.33923,3,-55.9746,20.2009,-55.9746,-19.5,2,0,0,20,3.07852,101.61
7,14500,9,8,-62.6431,-19.5,8.99158,6,-53.7613,23.9215,-53.7613,-19.5,1.7,0,0,20,3.07802,101.609
14,14500,9,8,-63.29,-19.5,7.90584,6,-63.831,6.9977,-63.831,-19.5,20,0,0,20,3.07438,101.609
7,14587,9,8,-62.6431,-19.5,8.99686,6,-53.7613,23.9214,-53.7613,-19.5,1.7,0,0,20,3.07802,101.609
14,14587,9,8,-63.29,-19.5,7.85029,6,-63.831,6.89545,-63.831,-19.5,20,0,5852.62,20,3.07436,101.609
16,14587,8,7,-64.7029,-19.5,5.63826,5,-59.1189,14.8643,-59.1189,-19.5,25,0,5852.62,20,3.07488,101.61
4,14587,8,7,-64.184,-19.5,6.40272,5,-53.4227,37.9112,-53.4227,-19.5,1,0,73157.8,20,3.07845,101.608
5,14587,8,7,-67.1955,-19.5,1.346,3,-55.9746,20.2113,-55.9746,-19.5,2,0,0,20,3.07852,101.61
11,14587,7,6,-23.4114,-19.5,72.4116,15,-65.2257,4.65485,-65.2257,-19.5,1.4,0,0,20,3.07849,101.606
12,14587,7,6,-53.2802,-19.5,24.7315,13,-64.0531,6.63087,-64.0531,-19.5,2,0,0,20,3.07783,101.606
2,14587,7,6,-64.6371,-19.5,5.6361,5,-41.5004,54.4949,-41.5004,-19.5,1.5,0,58526.2,20,3.07843,101.609
20,14587,6,5,-63.8813,-19.5,6.85801,5,-69.2241,-2.1426,-69.2241,-19.5,30.3256,0,5852.62,20,3.08296,101.607
9,14587,6,5,-51.5675,-19.5,41.5289,15,-66.3355,2.78615,-66.3355,-19.5,3.5,0,0,20,3.08132,101.607
6,14587,6,5,-62.3291,-19.5,9.5248,7,-53.7573,23.912,-53.7573,-19.5,1.3,0,73157.8,20,3.07908,101.608
8,14587,5,4,-62.3464,-19.5,9.49328,7,-53.6023,24.183,-53.6023,-19.5,1.6,0,73157.8,20,3.07911,101.609
10,14587,5,4,-65.3643,-19.5,4.43453,4,-46.5699,35.9993,-46.5699,-19.5,4,0,58526.2,20,3.08116,101.607
17,14587,5,4,-64.2474,-19.5,6.30937,5,-50.3082,29.7043,-50.3082,-19.5,3,0,0,20,3.07897,101.612
18,14587,4,3,-52.3221,-19.5,26.341,15,-63.2198,8.01735,-63.2198,-19.5,1.5,0,5852.62,20,3.07882,101.611
19,14587,4,3,-63.1183,-19.5,8.24129,6,-65.0451,4.91748,-65.0451,-19.5,15,0,0,20,3.08022,101.613
1,14587,4,3,-64.678,-19.5,5.57445,5,-44.3429,39.7671,-44.3429,-19.5,1.2,0,0,20,3.07829,101.609
15,14587,3,2,-62.6774,-19.5,8.95775,6,-55.133,34.6522,-55.133,-19.5,4.5,0,0,20,3.07993,101.607
13,14587,3,2,-56.5118,-19.5,19.3565,11,-60.9965,11.7086,-60.9965,-19.5,12,0,0,20,3.07753,101.608
3,14587,3,2,-51.8504,-19.5,40.9544,15,-62.9657,8.44062,-62.9657,-19.5,1.8,0,0,20,3.07791,101.609
15,14600,3,2,-62.6609,-19.5,8.96129,6,-55.145,34.6493,-55.145,-19.5,4.5,0,0,20,3.07993,101.607
13,14600,3,2,-56.4713,-19.5,19.3652,11,-61.0319,11.701,-61.0319,-19.5,12,0,0,20,3.07753,101.608
3,14600,3,2,-51.8319,-19.5,40.9589,15,-62.9718,8.43929,-62.9718,-19.5,1.8,0,0,20,3.07791,101.609
18,14600,4,3,-52.322,-19.5,26.341,15,-63.2232,8.01661,-63.2232,-19.5,1.5,0,0,20,3.07882,101.611
19,14600,4,3,-63.0847,-19.5,8.24852,6,-65.0705,4.912,-65.0705,-19.5,15,0,0,20,3.08022,101.613
1,14600,4,3,-64.6757,-19.5,5.57494,5,-44.3334,39.7691,-44.3334,-19.5,1.2,0,0,20,3.07829,101.609
8,14600,5,4,-62.3444,-19.5,9.49371,7,-53.6063,24.1822,-53.6063,-19.5,1.6,0,0,20,3.07911,101.609
10,14600,5,4,-65.3525,-19.5,4.43708,4,-46.5774,35.9976,-46.5774,-19.5,4,0,0,20,3.08116,101.607
17,14600,5,4,-64.2374,-19.5,6.31154,5,-50.3234,29.701,-50.3234,-19.5,3,0,0,20,3.07897,101.612
20,14600,6,5,-63.9177,-19.5,6.85009,5,-69.2741,-2.15334,-69.2741,-19.5,30.3256,0,0,20,3.08296,101.607
9,14600,6,5,-51.5271,-19.5,41.5388,15,-66.3347,2.78633,-66.3347,-19.5,3.5,0,0,20,3.08132,101.607
6,14600,6,5,-62.3254,-19.5,9.52559,7,-53.7686,23.9096,-53.7686,-19.5,1.3,0,0,20,3.07908,101.608
11,14600,7,6,-23.5667,-19.5,72.391,15,-65.2227,4.6555,-65.2227,-19.5,1.4,0,0,20,3.07849,101.606
12,14600,7,6,-53.2794,-19.5,24.7316,13,-64.0466,6.63225,-64.0466,-19.5,2,0,0,20,3.07783,101.606
2,14600,7,6,-64.6397,-19.5,5.63554,5,-41.4534,54.501,-41.4534,-19.5,1.5,0,102254,20,3.07843,101.609
16,14600,8,7,-64.6271,-19.5,5.6546,5,-59.1548,14.8564,-59.1548,-19.5,25,0,0,20,3.07488,101.61
4,14600,8,7,-64.1832,-19.5,6.40291,5,-53.4339,37.9085,-53.4339,-19.5,1,0,0,20,3.07845,101.608
5,14600,8,7,-67.1909,-19.5,1.34698,3,-55.9675,20.2128,-55.9675,-19.5,2,0,0,20,3.07852,101.61
7,14600,9,8,-62.6395,-19.5,8.99763,6,-53.7614,23.9213,-53.7614,-19.5,1.7,0,0,20,3.07802,101.609
14,14600,9,8,-63.3276,-19.5,7.84217,6,-63.9001,6.88064,-63.9001,-19.5,20,0,0,20,3.07436,101.609
7,14687,9,8,-62.6395,-19.5,9.0029,6,-53.7614,23.9211,-53.7614,-19.5,1.7,0,0,20,3.07802,101.609
14,14687,9,8,-63.3276,-19.5,19.0007,11,-63.9001,6.77912,-63.9001,-19.5,20,0,5852.62,20,3.07435,101.609
16,14687,8,7,-64.6271,-19.5,5.76734,5,-59.1548,14.8004,-59.1548,-19.5,25,0,5852.62,20,3.07489,101.61
4,14687,8,7,-64.1832,-19.5,6.40416,5,-53.4339,37.8898,-53.4339,-19.5,1,0,73157.8,20,3.07845,101.608
5,14687,8,7,-67.1909,-19.5,1.35376,3,-55.9675,20.2232,-55.9675,-19.5,2,0,0,20,3.07852,101.61
11,14687,7,6,-23.5667,-19.5,72.2438,15,-65.2227,4.65998,-65.2227,-19.5,1.4,0,0,20,3.07849,101.606
12,14687,7,6,-53.2794,-19.5,24.7327,13,-64.0466,6.64175,-64.0466,-19.5,2,0,146316,20,3.07783,101.606
2,14687,7,6,-64.6397,-19.5,5.6317,5,-41.4534,54.5424,-41.4534,-19.5,1.5,0,73157.8,20,3.07843,101.609
20,14687,6,5,-63.9177,-19.5,6.79491,5,-69.2741,-2.22713,-69.2741,-19.5,30.3256,0,5852.62,20,3.08296,101.607
9,14687,6,5,-51.5271,-19.5,41.6066,15,-66.3347,2.78752,-66.3347,-19.5,3.5,0,0,20,3.08132,101.607
6,14687,6,5,-62.3254,-19.5,9.53104,7,-53.7686,23.893,-53.7686,-19.5,1.3,0,73157.8,20,3.07908,101.608
8,14687,5,4,-62.3444,-19.5,9.49665,7,-53.6063,24.1762,-53.6063,-19.5,1.6,0,73157.8,20,3.07911,101.609
10,14687,5,4,-65.3525,-19.5,15.2256,9,-46.5774,49.3705,-46.5774,-19.5,4,0,0,20,3.08116,101.607
17,14687,5,4,-64.2374,-19.5,6.32643,5,-50.3234,29.6784,-50.3234,-19.5,3,0,0,20,3.07897,101.612
18,14687,4,3,-52.322,-19.5,40.0261,15,-63.2232,19.2561,-63.2232,-19.5,1.5,0,5852.62,20,3.07882,101.611
19,14687,4,3,-63.0847,-19.5,8.29814,6,-65.0705,4.87427,-65.0705,-19.5,15,0,0,20,3.0802,101.613
1,14687,4,3,-64.6757,-19.5,16.4989,10,-44.3334,39.783,-44.3334,-19.5,1.2,0,0,20,3.07829,101.609
15,14687,3,2,-62.6609,-19.5,8.98567,6,-55.145,21.5782,-55.145,-19.5,4.5,0,0,20,3.07993,101.607
13,14687,3,2,-56.4713,-19.5,19.4242,11,-61.0319,11.6484,-61.0319,-19.5,12,0,0,20,3.07753,101.608
3,14687,3,2,-51.8319,-19.5,40.9755,15,-62.9718,8.43554,-62.9718,-19.5,1.8,0,0,20,3.07791,101.609
15,14700,3,2,-62.6445,-19.5,8.98877,6,-55.1571,21.5759,-55.1571,-19.5,4.5,0,0,20,3.07993,101.607
13,14700,3,2,-56.4315,-19.5,19.4316,11,-61.0675,11.6416,-61.0675,-19.5,12,0,0,20,3.07753,101.608
3,14700,3,2,-51.8231,-19.5,40.9761,15,-62.9739,8.43562,-62.9739,-19.5,1.8,0,0,20,3.07791,101.609
18,14700,4,3,-52.3219,-19.5,40.0262,15,-63.2267,19.2553,-63.2267,-19.5,1.5,0,0,20,3.07882,101.611
19,14700,4,3,-63.0512,-19.5,8.30444,6,-65.096,4.86946,-65.096,-19.5,15,0,0,20,3.0802,101.613
1,14700,4,3,-64.6734,-19.5,16.4994,10,-44.324,39.7848,-44.324,-19.5,1.2,0,0,20,3.07829,101.609
8,14700,5,4,-62.3424,-19.5,9.49703,7,-53.6104,24.1754,-53.6104,-19.5,1.6,0,0,20,3.07911,101.609
10,14700,5,4,-65.3406,-19.5,15.2281,9,-46.5858,49.3695,-46.5858,-19.5,4,0,0,20,3.08116,101.607
17,14700,5,4,-64.2273,-19.5,6.32833,5,-50.3387,29.6755,-50.3387,-19.5,3,0,0,20,3.07897,101.612
