time_sec,ue_id,from_cell,to_cell,event,executed_ok
1.41098,8,2,6,START,0
1.41277,8,2,6,SUCCESS,1
1.90675,4,2,6,START,0
1.90852,4,2,6,SUCCESS,1
2.00425,6,2,5,START,0
2.00602,6,2,5,SUCCESS,1
2.20448,5,2,3,START,0
2.20627,5,2,3,SUCCESS,1
2.8052,3,2,8,START,0
2.80677,3,2,8,SUCCESS,1
4.10525,8,6,4,START,0
4.10702,8,6,4,SUCCESS,1
