time_sec,ue_id,from_cell,to_cell,event,executed_ok
10.5075,19,3,4,START,0
10.5093,19,3,4,SUCCESS,1
10.605,14,8,7,START,0
10.6068,14,8,7,SUCCESS,1
10.7142,5,7,2,START,0
10.716,5,7,2,SUCCESS,1
10.8248,19,4,3,START,0
10.8265,19,4,3,SUCCESS,1
10.9145,14,7,8,START,0
10.9163,14,7,8,SUCCESS,1
11.0202,19,3,4,START,0
11.022,19,3,4,SUCCESS,1
11.1147,8,7,4,START,0
11.1165,8,7,4,SUCCESS,1
11.2148,5,2,3,START,0
11.2165,5,2,3,SUCCESS,1
11.3208,8,4,2,START,0
11.3225,8,4,2,SUCCESS,1
11.4046,14,8,7,START,0
11.4063,14,8,7,SUCCESS,1
11.5095,5,3,2,START,0
11.5113,5,3,2,SUCCESS,1
11.6164,7,2,8,START,0
11.618,7,2,8,SUCCESS,1
11.7152,8,2,4,START,0
11.717,8,2,4,SUCCESS,1
11.8105,19,4,3,START,0
11.8123,19,4,3,SUCCESS,1
11.9156,4,2,4,START,0
11.9173,4,2,4,SUCCESS,1
12.009,8,4,2,START,0
12.0108,8,4,2,SUCCESS,1
12.109,7,8,2,START,0
12.1108,7,8,2,SUCCESS,1
12.216,19,3,4,START,0
12.2178,19,3,4,SUCCESS,1
12.321,5,2,3,START,0
12.3228,5,2,3,SUCCESS,1
12.4157,14,7,8,START,0
12.4175,14,7,8,SUCCESS,1
12.516,4,4,2,START,0
12.5178,4,4,2,SUCCESS,1
12.616,19,4,3,START,0
12.6178,19,4,3,SUCCESS,1
12.7192,7,2,8,START,0
12.721,7,2,8,SUCCESS,1
12.8142,14,8,7,START,0
12.8158,14,8,7,SUCCESS,1
12.9107,19,3,4,START,0
12.9125,19,3,4,SUCCESS,1
13.0132,5,3,2,START,0
13.015,5,3,2,SUCCESS,1
13.1107,13,7,2,START,0
13.1125,13,7,2,SUCCESS,1
13.218,3,2,6,START,0
13.2198,3,2,6,SUCCESS,1
13.3132,8,2,7,START,0
13.315,8,2,7,SUCCESS,1
13.4135,7,8,2,START,0
13.4153,7,8,2,SUCCESS,1
13.5102,19,4,3,START,0
13.5118,19,4,3,SUCCESS,1
13.6115,3,6,2,START,0
13.6133,3,6,2,SUCCESS,1
13.7082,13,2,4,START,0
13.71,13,2,4,SUCCESS,1
13.8177,19,3,4,START,0
13.8195,19,3,4,SUCCESS,1
13.9175,14,7,8,START,0
13.9193,14,7,8,SUCCESS,1
14.0132,5,2,3,START,0
14.015,5,2,3,SUCCESS,1
14.118,6,2,5,START,0
14.1198,6,2,5,SUCCESS,1
14.2055,13,4,2,START,0
14.2073,13,4,2,SUCCESS,1
14.304,5,3,2,START,0
14.3058,5,3,2,SUCCESS,1
14.4185,19,4,3,START,0
14.4203,19,4,3,SUCCESS,1
14.5185,8,7,2,START,0
14.5203,8,7,2,SUCCESS,1
14.6147,6,5,2,START,0
14.6165,6,5,2,SUCCESS,1
14.707,19,3,4,START,0
14.7088,19,3,4,SUCCESS,1
14.8187,15,5,6,START,0
