Time,NetEnergy,DiffEnergy
0.110768,73.7964,0.0662636
0.111,73.8966,0.10017
0.111018,73.9628,0.0662636
0.11125,74.063,0.10017
0.111268,74.1293,0.0662636
0.1115,74.2295,0.10017
0.111518,74.2957,0.0662636
0.11175,74.3959,0.10017
0.111768,74.4622,0.0662636
0.112,74.5623,0.10017
0.112018,74.6286,0.0662636
0.11225,74.7288,0.10017
0.112268,74.795,0.0662636
0.1125,74.8952,0.10017
0.112518,74.9615,0.0662636
0.11275,75.0616,0.10017
0.112768,75.1279,0.0662636
0.113,75.2281,0.10017
0.113018,75.2943,0.0662636
0.11325,75.3945,0.10017
0.113268,75.4608,0.0662636
0.1135,75.5609,0.10017
0.113518,75.6272,0.0662636
0.11375,75.7274,0.10017
0.113768,75.7936,0.0662636
0.114,75.8938,0.10017
0.114018,75.9601,0.0662636
0.11425,76.0602,0.10017
0.114268,76.1265,0.0662636
0.1145,76.2267,0.10017
0.114518,76.2929,0.0662636
0.11475,76.3931,0.10017
0.114768,76.4594,0.0662636
0.115,76.5595,0.10017
0.115018,76.6258,0.0662636
0.11525,76.726,0.10017
0.115268,76.7922,0.0662636
0.1155,76.8924,0.10017
0.115518,76.9587,0.0662636
0.11575,77.0588,0.10017
0.115768,77.1251,0.0662636
0.116,77.2253,0.10017
0.116018,77.2915,0.0662636
0.11625,77.3917,0.10017
0.116268,77.458,0.0662636
0.1165,77.5581,0.10017
0.116518,77.6244,0.0662636
0.11675,77.7246,0.10017
0.116768,77.7908,0.0662636
0.117,77.891,0.10017
0.117018,77.9573,0.0662636
0.11725,78.0574,0.10017
0.117268,78.1237,0.0662636
0.1175,78.2239,0.10017
0.117518,78.2901,0.0662636
0.11775,78.3903,0.10017
0.117768,78.4566,0.0662636
0.118,78.5567,0.10017
0.118018,78.623,0.0662636
0.11825,78.7232,0.10017
0.118268,78.7894,0.0662636
0.1185,78.8896,0.10017
0.118518,78.9559,0.0662636
0.11875,79.056,0.10017
0.118768,79.1223,0.0662636
0.119,79.2225,0.10017
0.119018,79.2887,0.0662636
0.11925,79.3889,0.10017
0.119268,79.4552,0.0662636
0.1195,79.5553,0.10017
0.119518,79.6216,0.0662636
0.11975,79.7218,0.10017
0.119768,79.788,0.0662636
0.12,79.8882,0.10017
0.120018,79.9545,0.0662636
0.12025,80.0546,0.10017
0.120268,80.1209,0.0662636
0.1205,80.2211,0.10017
0.120518,80.2873,0.0662636
0.12075,80.3875,0.10017
0.120768,80.4538,0.0662636
0.121,80.5539,0.10017
0.121018,80.6202,0.0662636
0.12125,80.7204,0.10017
0.121268,80.7866,0.0662636
0.1215,80.8868,0.10017
0.121518,80.9531,0.0662636
0.12175,81.0532,0.10017
0.121768,81.1195,0.0662636
0.122,81.2197,0.10017
0.122018,81.2859,0.0662636
0.12225,81.3861,0.10017
0.122268,81.4524,0.0662636
0.1225,81.5525,0.10017
0.122518,81.6188,0.0662636
0.12275,81.719,0.10017
0.122768,81.7852,0.0662636
0.123,81.8854,0.10017
0.123018,81.9517,0.0662636
0.12325,82.0518,0.10017
0.123268,82.1181,0.0662636
0.1235,82.2183,0.10017
0.123518,82.2845,0.0662636
0.12375,82.3847,0.10017
0.123768,82.451,0.0662636
0.124,82.5511,0.10017
0.124018,82.6174,0.0662636
0.12425,82.7176,0.10017
0.124268,82.7838,0.0662636
0.1245,82.884,0.10017
0.124518,82.9503,0.0662636
0.12475,83.0504,0.10017
0.124768,83.1167,0.0662636
0.125,83.2169,0.10017
0.125018,83.2831,0.0662636
0.12525,83.3833,0.10017
0.125268,83.4496,0.0662636
0.1255,83.5497,0.10017
0.125518,83.616,0.0662636
0.12575,83.7162,0.10017
0.125768,83.7824,0.0662636
0.126,83.8826,0.10017
0.126018,83.9489,0.0662636
0.12625,84.049,0.10017
0.126268,84.1153,0.0662636
0.1265,84.2155,0.10017
0.126518,84.2817,0.0662636
0.12675,84.3819,0.10017
0.126768,84.4482,0.0662636
0.127,84.5483,0.10017
0.127018,84.6146,0.0662636
0.12725,84.7148,0.10017
0.127268,84.781,0.0662636
0.1275,84.8812,0.10017
0.127518,84.9475,0.0662636
0.12775,85.0476,0.10017
0.127768,85.1139,0.0662636
0.128,85.2141,0.10017
0.128018,85.2803,0.0662636
0.12825,85.3805,0.10017
0.128268,85.4468,0.0662636
0.1285,85.5469,0.10017
0.128518,85.6132,0.0662636
0.12875,85.7134,0.10017
0.128768,85.7796,0.0662636
0.129,85.8798,0.10017
0.129018,85.9461,0.0662636
0.12925,86.0462,0.10017
0.129268,86.1125,0.0662636
0.1295,86.2127,0.10017
0.129518,86.2789,0.0662636
0.12975,86.3791,0.10017
0.129768,86.4454,0.0662636
0.13,86.5456,0.10017
0.130018,86.6118,0.0662636
0.13025,86.712,0.10017
0.130268,86.7782,0.0662636
0.1305,86.8784,0.10017
0.130518,86.9447,0.0662636
0.13075,87.0449,0.10017
0.130768,87.1111,0.0662636
0.131,87.2113,0.10017
0.131018,87.2775,0.0662636
0.13125,87.3777,0.10017
0.131268,87.444,0.0662636
0.1315,87.5442,0.10017
0.131518,87.6104,0.0662636
0.13175,87.7106,0.10017
0.131768,87.7769,0.0662636
0.132,87.877,0.10017
0.132018,87.9433,0.0662636
0.13225,88.0435,0.10017
0.132268,88.1097,0.0662636
0.1325,88.2099,0.10017
0.132518,88.2762,0.0662636
0.13275,88.3763,0.10017
0.132768,88.4426,0.0662636
0.133,88.5428,0.10017
0.133018,88.609,0.0662636
0.13325,88.7092,0.10017
0.133268,88.7755,0.0662636
0.1335,88.8756,0.10017
0.133518,88.9419,0.0662636
0.13375,89.0421,0.10017
0.133768,89.1083,0.0662636
0.134,89.2085,0.10017
0.134018,89.2748,0.0662636
0.13425,89.3749,0.10017
0.134268,89.4412,0.0662636
0.1345,89.5414,0.10017
0.134518,89.6076,0.0662636
0.13475,89.7078,0.10017
0.134768,89.7741,0.0662636
0.135,89.8742,0.10017
0.135018,89.9405,0.0662636
0.13525,90.0407,0.10017
0.135268,90.1069,0.0662636
0.1355,90.2071,0.10017
0.135518,90.2734,0.0662636
0.13575,90.3735,0.10017
0.135768,90.4398,0.0662636
0.136,90.54,0.10017
0.136018,90.6062,0.0662636
0.13625,90.7064,0.10017
0.136268,90.7727,0.0662636
0.1365,90.8728,0.10017
0.136518,90.9391,0.0662636
0.13675,91.0393,0.10017
0.136768,91.1055,0.0662636
0.137,91.2057,0.10017
0.137018,91.272,0.0662636
0.13725,91.3721,0.10017
0.137268,91.4384,0.0662636
0.1375,91.5386,0.10017
0.137518,91.6048,0.0662636
0.13775,91.705,0.10017
0.137768,91.7713,0.0662636
0.138,91.8714,0.10017
0.138018,91.9377,0.0662636
0.13825,92.0379,0.10017
0.138268,92.1041,0.0662636
0.1385,92.2043,0.10017
0.138518,92.2706,0.0662636
0.13875,92.3707,0.10017
0.138768,92.437,0.0662636
0.139,92.5372,0.10017
0.139018,92.6034,0.0662636
0.13925,92.7036,0.10017
0.139268,92.7699,0.0662636
0.1395,92.87,0.10017
0.139518,92.9363,0.0662636
0.13975,93.0365,0.10017
0.139768,93.1027,0.0662636
0.14,93.2029,0.10017
0.140018,93.2692,0.0662636
0.14025,93.3693,0.10017
0.140268,93.4356,0.0662636
0.1405,93.5358,0.10017
0.140518,93.602,0.0662636
0.14075,93.7022,0.10017
0.140768,93.7685,0.0662636
0.141,93.8686,0.10017
0.141018,93.9349,0.0662636
0.14125,94.0351,0.10017
0.141268,94.1013,0.0662636
0.1415,94.2015,0.10017
0.141518,94.2678,0.0662636
0.14175,94.3679,0.10017
0.141768,94.4342,0.0662636
0.142,94.5344,0.10017
0.142018,94.6006,0.0662636
0.14225,94.7008,0.10017
0.142268,94.7671,0.0662636
0.1425,94.8672,0.10017
0.142518,94.9335,0.0662636
0.14275,95.0337,0.10017
0.142768,95.0999,0.0662636
0.143,95.2001,0.10017
0.143018,95.2664,0.0662636
0.14325,95.3665,0.10017
0.143268,95.4328,0.0662636
0.1435,95.533,0.10017
0.143518,95.5992,0.0662636
0.14375,95.6994,0.10017
0.143768,95.7657,0.0662636
0.144,95.8658,0.10017
0.144018,95.9321,0.0662636
0.14425,96.0323,0.10017
0.144268,96.0985,0.0662636
0.1445,96.1987,0.10017
0.144518,96.265,0.0662636
0.14475,96.3651,0.10017
0.144768,96.4314,0.0662636
0.145,96.5316,0.10017
0.145018,96.5978,0.0662636
0.14525,96.698,0.10017
0.145268,96.7643,0.0662636
0.1455,96.8644,0.10017
0.145518,96.9307,0.0662636
0.14575,97.0309,0.10017
0.145768,97.0971,0.0662636
0.146,97.1973,0.10017
0.146018,97.2636,0.0662636
0.14625,97.3637,0.10017
0.146268,97.43,0.0662636
0.1465,97.5302,0.10017
0.146518,97.5964,0.0662636
0.14675,97.6966,0.10017
0.146768,97.7629,0.0662636
0.147,97.863,0.10017
0.147018,97.9293,0.0662636
0.14725,98.0295,0.10017
0.147268,98.0957,0.0662636
0.1475,98.1959,0.10017
0.147518,98.2622,0.0662636
0.14775,98.3623,0.10017
0.147768,98.4286,0.0662636
0.148,98.5288,0.10017
0.148018,98.595,0.0662636
0.14825,98.6952,0.10017
0.148268,98.7615,0.0662636
0.1485,98.8616,0.10017
0.148518,98.9279,0.0662636
0.14875,99.0281,0.10017
0.148768,99.0943,0.0662636
0.149,99.1945,0.10017
0.149018,99.2608,0.0662636
0.14925,99.3609,0.10017
0.149268,99.4272,0.0662636
0.1495,99.5274,0.10017
0.149518,99.5936,0.0662636
0.14975,99.6938,0.10017
0.149768,99.7601,0.0662636
0.15,99.8603,0.10017
0.150018,99.9265,0.0662636
0.15025,100.027,0.10017
0.150268,100.093,0.0662636
0.1505,100.193,0.10017
0.150518,100.259,0.0662636
0.15075,100.36,0.10017
0.150768,100.426,0.0662636
0.151,100.526,0.10017
0.151018,100.592,0.0662636
0.15125,100.692,0.10017
0.151268,100.759,0.0662636
0.1515,100.859,0.10017
0.151518,100.925,0.0662636
0.15175,101.025,0.10017
0.151768,101.092,0.0662636
0.152,101.192,0.10017
0.152018,101.258,0.0662636
0.15225,101.358,0.10017
0.152268,101.424,0.0662636
0.1525,101.525,0.10017
0.152518,101.591,0.0662636
0.15275,101.691,0.10017
0.152768,101.757,0.0662636
0.153,101.857,0.10017
0.153018,101.924,0.0662636
0.15325,102.024,0.10017
0.153268,102.09,0.0662636
0.1535,102.19,0.10017
0.153518,102.257,0.0662636
0.15375,102.357,0.10017
0.153768,102.423,0.0662636
0.154,102.523,0.10017
0.154018,102.589,0.0662636
0.15425,102.69,0.10017
0.154268,102.756,0.0662636
0.1545,102.856,0.10017
0.154518,102.922,0.0662636
0.15475,103.022,0.10017
0.154768,103.089,0.0662636
0.155,103.189,0.10017
0.155018,103.255,0.0662636
0.15525,103.355,0.10017
0.155268,103.422,0.0662636
0.1555,103.522,0.10017
0.155518,103.588,0.0662636
0.15575,103.688,0.10017
0.155768,103.754,0.0662636
0.156,103.855,0.10017
0.156018,103.921,0.0662636
0.15625,104.021,0.10017
0.156268,104.087,0.0662636
0.1565,104.188,0.10017
0.156518,104.254,0.0662636
0.15675,104.354,0.10017
0.156768,104.42,0.0662636
0.157,104.52,0.10017
0.157018,104.587,0.0662636
0.15725,104.687,0.10017
0.157268,104.753,0.0662636
0.1575,104.853,0.10017
0.157518,104.92,0.0662636
0.15775,105.02,0.10017
0.157768,105.086,0.0662636
0.158,105.186,0.10017
0.158018,105.252,0.0662636
0.15825,105.353,0.10017
0.158268,105.419,0.0662636
0.1585,105.519,0.10017
0.158518,105.585,0.0662636
0.15875,105.685,0.10017
0.158768,105.752,0.0662636
0.159,105.852,0.10017
0.159018,105.918,0.0662636
0.15925,106.018,0.10017
0.159268,106.085,0.0662636
0.1595,106.185,0.10017
0.159518,106.251,0.0662636
0.15975,106.351,0.10017
0.159768,106.417,0.0662636
0.16,106.518,0.10017
0.160018,106.584,0.0662636
0.16025,106.684,0.10017
0.160268,106.75,0.0662636
0.1605,106.85,0.10017
0.160518,106.917,0.0662636
0.16075,107.017,0.10017
0.160768,107.083,0.0662636
0.161,107.183,0.10017
0.161018,107.25,0.0662636
0.16125,107.35,0.10017
0.161268,107.416,0.0662636
0.1615,107.516,0.10017
0.161518,107.582,0.0662636
0.16175,107.683,0.10017
0.161768,107.749,0.0662636
0.162,107.849,0.10017
0.162018,107.915,0.0662636
0.16225,108.016,0.10017
0.162268,108.082,0.0662636
0.1625,108.182,0.10017
0.162518,108.248,0.0662636
0.16275,108.348,0.10017
0.162768,108.415,0.0662636
0.163,108.515,0.10017
0.163018,108.581,0.0662636
0.16325,108.681,0.10017
0.163268,108.748,0.0662636
0.1635,108.848,0.10017
0.163518,108.914,0.0662636
0.16375,109.014,0.10017
0.163768,109.08,0.0662636
0.164,109.181,0.10017
0.164018,109.247,0.0662636
0.16425,109.347,0.10017
0.164268,109.413,0.0662636
0.1645,109.513,0.10017
0.164518,109.58,0.0662636
0.16475,109.68,0.10017
0.164768,109.746,0.0662636
0.165,109.846,0.10017
0.165018,109.913,0.0662636
0.16525,110.013,0.10017
0.165268,110.079,0.0662636
0.1655,110.179,0.10017
0.165518,110.245,0.0662636
0.16575,110.346,0.10017
0.165768,110.412,0.0662636
0.166,110.512,0.10017
0.166018,110.578,0.0662636
0.16625,110.678,0.10017
0.166268,110.745,0.0662636
0.1665,110.845,0.10017
0.166518,110.911,0.0662636
0.16675,111.011,0.10017
0.166768,111.078,0.0662636
0.167,111.178,0.10017
0.167018,111.244,0.0662636
0.16725,111.344,0.10017
0.167268,111.41,0.0662636
0.1675,111.511,0.10017
0.167518,111.577,0.0662636
0.16775,111.677,0.10017
0.167768,111.743,0.0662636
0.168,111.843,0.10017
0.168018,111.91,0.0662636
0.16825,112.01,0.10017
0.168268,112.076,0.0662636
0.1685,112.176,0.10017
0.168518,112.243,0.0662636
0.16875,112.343,0.10017
0.168768,112.409,0.0662636
0.169,112.509,0.10017
0.169018,112.575,0.0662636
0.16925,112.676,0.10017
0.169268,112.742,0.0662636
0.1695,112.842,0.10017
0.169518,112.908,0.0662636
0.16975,113.009,0.10017
0.169768,113.075,0.0662636
0.17,113.175,0.10017
0.170018,113.241,0.0662636
0.17025,113.341,0.10017
0.170268,113.408,0.0662636
0.1705,113.508,0.10017
0.170518,113.574,0.0662636
0.17075,113.674,0.10017
0.170768,113.741,0.0662636
0.171,113.841,0.10017
0.171018,113.907,0.0662636
0.17125,114.007,0.10017
0.171268,114.073,0.0662636
0.1715,114.174,0.10017
0.171518,114.24,0.0662636
0.17175,114.34,0.10017
0.171768,114.406,0.0662636
0.172,114.506,0.10017
0.172018,114.573,0.0662636
0.17225,114.673,0.10017
0.172268,114.739,0.0662636
0.1725,114.839,0.10017
0.172518,114.906,0.0662636
0.17275,115.006,0.10017
0.172768,115.072,0.0662636
0.173,115.172,0.10017
0.173018,115.238,0.0662636
0.17325,115.339,0.10017
0.173268,115.405,0.0662636
0.1735,115.505,0.10017
0.173518,115.571,0.0662636
0.17375,115.671,0.10017
0.173768,115.738,0.0662636
0.174,115.838,0.10017
0.174018,115.904,0.0662636
0.17425,116.004,0.10017
0.174268,116.071,0.0662636
0.1745,116.171,0.10017
0.174518,116.237,0.0662636
0.17475,116.337,0.10017
0.174768,116.403,0.0662636
0.175,116.504,0.10017
0.175018,116.57,0.0662636
0.17525,116.67,0.10017
0.175268,116.736,0.0662636
0.1755,116.836,0.10017
0.175518,116.903,0.0662636
0.17575,117.003,0.10017
0.175768,117.069,0.0662636
0.176,117.169,0.10017
0.176018,117.236,0.0662636
0.17625,117.336,0.10017
0.176268,117.402,0.0662636
0.1765,117.502,0.10017
0.176518,117.568,0.0662636
0.17675,117.669,0.10017
0.176768,117.735,0.0662636
0.177,117.835,0.10017
0.177018,117.901,0.0662636
0.17725,118.002,0.10017
0.177268,118.068,0.0662636
0.1775,118.168,0.10017
0.177518,118.234,0.0662636
0.17775,118.334,0.10017
0.177768,118.401,0.0662636
0.178,118.501,0.10017
0.178018,118.567,0.0662636
0.17825,118.667,0.10017
0.178268,118.734,0.0662636
0.1785,118.834,0.10017
0.178518,118.9,0.0662636
0.17875,119,0.10017
0.178768,119.066,0.0662636
0.179,119.167,0.10017
0.179018,119.233,0.0662636
0.17925,119.333,0.10017
0.179268,119.399,0.0662636
0.1795,119.499,0.10017
0.179518,119.566,0.0662636
0.17975,119.666,0.10017
0.179768,119.732,0.0662636
0.18,119.832,0.10017
0.180018,119.899,0.0662636
0.18025,119.999,0.10017
0.180268,120.065,0.0662636
0.1805,120.165,0.10017
0.180518,120.231,0.0662636
0.18075,120.332,0.10017
0.180768,120.398,0.0662636
0.181,120.498,0.10017
0.181018,120.564,0.0662636
0.18125,120.664,0.10017
0.181268,120.731,0.0662636
0.1815,120.831,0.10017
0.181518,120.897,0.0662636
0.18175,120.997,0.10017
0.181768,121.064,0.0662636
0.182,121.164,0.10017
0.182018,121.23,0.0662636
0.18225,121.33,0.10017
0.182268,121.396,0.0662636
0.1825,121.497,0.10017
0.182518,121.563,0.0662636
0.18275,121.663,0.10017
0.182768,121.729,0.0662636
0.183,121.83,0.10017
0.183018,121.896,0.0662636
0.18325,121.996,0.10017
0.183268,122.062,0.0662636
0.1835,122.162,0.10017
0.183518,122.229,0.0662636
0.18375,122.329,0.10017
0.183768,122.395,0.0662636
0.184,122.495,0.10017
0.184018,122.562,0.0662636
0.18425,122.662,0.10017
0.184268,122.728,0.0662636
0.1845,122.828,0.10017
0.184518,122.894,0.0662636
0.18475,122.995,0.10017
0.184768,123.061,0.0662636
0.185,123.161,0.10017
0.185018,123.227,0.0662636
0.18525,123.327,0.10017
0.185268,123.394,0.0662636
0.1855,123.494,0.10017
0.185518,123.56,0.0662636
0.18575,123.66,0.10017
0.185768,123.727,0.0662636
0.186,123.827,0.10017
0.186018,123.893,0.0662636
0.18625,123.993,0.10017
0.186268,124.059,0.0662636
0.1865,124.16,0.10017
0.186518,124.226,0.0662636
0.18675,124.326,0.10017
0.186768,124.392,0.0662636
0.187,124.492,0.10017
0.187018,124.559,0.0662636
0.18725,124.659,0.10017
0.187268,124.725,0.0662636
0.1875,124.825,0.10017
0.187518,124.892,0.0662636
0.18775,124.992,0.10017
0.187768,125.058,0.0662636
0.188,125.158,0.10017
0.188018,125.224,0.0662636
0.18825,125.325,0.10017
0.188268,125.391,0.0662636
0.1885,125.491,0.10017
0.188518,125.557,0.0662636
0.18875,125.657,0.10017
0.188768,125.724,0.0662636
0.189,125.824,0.10017
0.189018,125.89,0.0662636
0.18925,125.99,0.10017
0.189268,126.057,0.0662636
0.1895,126.157,0.10017
0.189518,126.223,0.0662636
0.18975,126.323,0.10017
0.189768,126.389,0.0662636
