time_sec,ue_id,from_cell,to_cell,event,executed_ok
26.9133,20,8,7,SUCCESS,1
27.306,8,4,5,START,0
27.3078,8,4,5,SUCCESS,1
27.7648,12,7,2,START,0
27.7665,12,7,2,SUCCESS,1
28.2525,5,2,7,START,0
28.2525,11,3,2,START,0
28.2543,11,3,2,SUCCESS,1
28.2543,5,2,7,SUCCESS,1
28.8582,4,3,2,START,0
28.86,4,3,2,SUCCESS,1
29.113,8,5,2,START,0
29.1148,8,5,2,SUCCESS,1
29.2097,9,7,8,START,0
29.2115,9,7,8,SUCCESS,1
29.3102,7,7,8,START,0
29.312,7,7,8,SUCCESS,1
29.7168,1,5,6,START,0
29.7185,1,5,6,SUCCESS,1
30.0605,19,7,6,START,0
30.062,19,7,6,SUCCESS,1
30.1605,10,4,3,START,0
30.1623,10,4,3,SUCCESS,1
30.309,6,8,3,START,0
30.3108,6,8,3,SUCCESS,1
30.3165,3,2,5,START,0
30.3183,3,2,5,SUCCESS,1
31.2593,15,6,7,START,0
31.2593,13,7,6,START,0
31.261,13,7,6,SUCCESS,1
31.261,15,6,7,SUCCESS,1
31.9602,18,2,7,START,0
31.962,18,2,7,SUCCESS,1
33.3097,11,2,5,START,0
33.3112,5,7,2,START,0
33.3115,11,2,5,SUCCESS,1
33.313,5,7,2,SUCCESS,1
33.914,4,2,5,START,0
33.9158,4,2,5,SUCCESS,1
34.1597,8,2,3,START,0
34.1615,8,2,3,SUCCESS,1
34.713,7,8,3,START,0
34.7148,7,8,3,SUCCESS,1
35.1145,19,6,7,START,0
35.1163,19,6,7,SUCCESS,1
35.254,10,3,8,START,0
35.2558,10,3,8,SUCCESS,1
35.3652,3,5,2,START,0
35.367,3,5,2,SUCCESS,1
36.065,16,8,3,START,0
36.0668,16,8,3,SUCCESS,1
36.211,12,2,6,START,0
36.2128,12,2,6,SUCCESS,1
36.359,15,7,8,START,0
36.3608,15,7,8,SUCCESS,1
36.3658,6,3,8,START,0
36.3675,6,3,8,SUCCESS,1
37.066,18,7,2,START,0
37.0678,18,7,2,SUCCESS,1
37.167,13,6,7,START,0
37.1688,13,6,7,SUCCESS,1
37.4117,10,8,7,START,0
37.4135,10,8,7,SUCCESS,1
38.0137,14,5,2,START,0
38.0155,14,5,2,SUCCESS,1
38.409,5,2,3,START,0
38.4108,5,2,3,SUCCESS,1
38.5657,2,6,2,START,0
38.5675,2,6,2,SUCCESS,1
39.2527,8,3,2,START,0
39.2545,8,3,2,SUCCESS,1
39.4602,1,6,5,START,0
39.462,1,6,5,SUCCESS,1
39.9145,7,3,8,START,0
39.9145,4,5,4,START,0
39.9163,4,5,4,SUCCESS,1
39.9163,7,3,8,SUCCESS,1
40.2097,19,7,8,START,0
40.2115,19,7,8,SUCCESS,1
40.815,3,2,4,START,0
40.8168,3,2,4,SUCCESS,1
41.3167,12,6,2,START,0
41.3185,12,6,2,SUCCESS,1
41.453,15,8,4,START,0
41.4548,15,8,4,SUCCESS,1
41.6665,9,8,2,START,0
41.6683,9,8,2,SUCCESS,1
43.012,14,2,5,START,0
43.012,6,8,7,START,0
43.0138,14,2,5,SUCCESS,1
43.0138,6,8,7,SUCCESS,1
